,importance
Bwd Pkts/s,0.06494661747195972
Flow Duration,0.06351544242324243
Flow IAT Max,0.06261206436222848
Fwd Pkts/s,0.06217563699300777
Flow IAT Mean,0.0563099884448071
Fwd IAT Tot,0.04088036175957883
Flow IAT Min,0.03640757486589625
Fwd IAT Max,0.03618348074435551
Fwd IAT Mean,0.035925396719379
Flow IAT Std,0.03582072255939201
Bwd IAT Tot,0.031986929609674114
Fwd IAT Std,0.028367503555950475
Fwd IAT Min,0.02641763885275556
Bwd IAT Max,0.026172957797532717
Bwd IAT Mean,0.02505158126780459
Bwd IAT Std,0.02181786818990726
Init Fwd Win Byts,0.018993493693252265
Bwd IAT Min,0.01814864163968848
Pkt Size Avg,0.013542399889576454
Idle Max,0.013506769074880862
Pkt Len Mean,0.01331514321465246
Active Min,0.013082584867851611
Active Max,0.012915951607848628
Active Mean,0.012846164656705433
Pkt Len Std,0.01224173569245004
Pkt Len Var,0.012205293330033548
Idle Min,0.012122736493906132
Idle Mean,0.011434217736183333
Fwd Pkt Len Mean,0.01109477006543419
Init Bwd Win Byts,0.011001132240335984
Fwd Seg Size Avg,0.010882991497751224
Idle Std,0.010563972941324003
Bwd Seg Size Avg,0.010369517436881434
Fwd Pkt Len Max,0.010183657817307734
Bwd Pkt Len Mean,0.01006075741081718
Active Std,0.008236974741380848
Fwd Pkt Len Std,0.008003027448790168
TotLen Bwd Pkts,0.00685211339563097
Bwd Pkt Len Std,0.00683843482700341
Subflow Bwd Byts,0.006730999689374886
Pkt Len Max,0.006586581425050539
Bwd Pkt Len Max,0.006221826007670347
Bwd Header Len,0.005263403010512469
Fwd Header Len,0.005133076708872875
Bwd Pkt Len Min,0.004581612876680159
Fwd Seg Size Min,0.003976633973468329
Subflow Fwd Pkts,0.003853739538094742
Tot Fwd Pkts,0.003791404870528527
TotLen Fwd Pkts,0.0037350543674747588
Subflow Bwd Pkts,0.003716610699653521
Subflow Fwd Byts,0.0036808279593312713
Fwd Pkt Len Min,0.003524196088452733
Tot Bwd Pkts,0.003516596879746224
Pkt Len Min,0.003410866222589724
Fwd Act Data Pkts,0.0022906500499422972
Down/Up Ratio,0.0016976904766053986
ECE Flag Cnt,0.000850924701580038
PSH Flag Cnt,0.0008361197952158549
RST Flag Cnt,0.0008221601008961784
ACK Flag Cnt,0.0006353467581224797
CWE Flag Count,0.0005735425783208761
Fwd URG Flags,0.00039620694528907046
SYN Flag Cnt,0.0003561771960404695
URG Flag Cnt,0.0003225072328946469
Fwd PSH Flags,0.00022705275157265176
Protocol,0.00017103735434346854
FIN Flag Cnt,6.290640451740113e-05
Fwd Pkts/b Avg,0.0
Fwd Byts/b Avg,0.0
Fwd Blk Rate Avg,0.0
Bwd URG Flags,0.0
Bwd Pkts/b Avg,0.0
Bwd PSH Flags,0.0
Bwd Byts/b Avg,0.0
Bwd Blk Rate Avg,0.0
